image_path,label,split,ph,temperature,dissolved_oxygen,salinity,ammonia,turbidity
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_125.jpg,Viral diseases White tail disease,train,5.77,25.6,2.81,35.19,0.289,49.39
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_126.jpg,Viral diseases White tail disease,train,4.7,28.96,2.88,31.43,0.075,37.41
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_127.jpg,Viral diseases White tail disease,train,6.89,34.03,2.37,27.51,0.105,40.1
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_128.jpg,Viral diseases White tail disease,train,7.88,32.27,4.01,31.55,0.856,48.01
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_13.jpg,Viral diseases White tail disease,train,6.01,31.05,1.99,30.67,0.173,46.81
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_135.jpg,Viral diseases White tail disease,train,5.06,30.1,3.04,30.97,0.175,56.94
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_14.jpg,Viral diseases White tail disease,train,5.35,32.28,2.67,28.3,0.087,38.73
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_152.jpg,Viral diseases White tail disease,train,5.67,32.71,2.61,24.39,0.221,40.91
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_155.jpg,Viral diseases White tail disease,val,5.18,31.61,3.46,22.04,0.302,56.59
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_157.jpg,Viral diseases White tail disease,train,6.91,32.13,3.56,34.23,0.094,37.07
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_159.jpg,Viral diseases White tail disease,train,6.5,32.26,3.58,22.47,0.026,43.78
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_160.jpg,Viral diseases White tail disease,train,6.29,33.01,3.18,28.9,0.226,52.3
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_163.jpg,Viral diseases White tail disease,train,6.61,31.5,2.43,30.68,0.518,48.3
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_167.jpg,Viral diseases White tail disease,train,6.87,31.12,1.75,21.2,0.073,49.46
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_169.jpg,Viral diseases White tail disease,train,6.8,30.58,3.12,24.54,0.076,44.84
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_170.jpg,Viral diseases White tail disease,train,5.91,30.43,3.94,27.48,0.283,59.98
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_173.jpg,Viral diseases White tail disease,train,6.62,31.82,3.89,28.36,0.081,54.85
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_174.jpg,Viral diseases White tail disease,train,6.64,31.23,3.12,26.1,0.738,64.58
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_178.jpg,Viral diseases White tail disease,val,6.61,32.5,4.22,27.4,0.121,33.85
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_18.jpg,Viral diseases White tail disease,train,5.69,26.51,3.66,21.51,0.015,49.53
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_180.jpg,Viral diseases White tail disease,train,5.71,32.8,2.68,27.46,0.006,36.27
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_183.jpg,Viral diseases White tail disease,train,5.77,31.67,2.8,27.02,0.001,62.51
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_187.jpg,Viral diseases White tail disease,train,5.36,32.28,3.83,33.16,0.705,36.75
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_188.jpg,Viral diseases White tail disease,val,5.88,26.26,5.71,27.4,0.089,56.83
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_189.jpg,Viral diseases White tail disease,train,6.92,30.85,2.39,27.44,0.637,22.73
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_190.jpg,Viral diseases White tail disease,train,6.08,30.29,3.62,30.42,0.18,42.72
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_191.jpg,Viral diseases White tail disease,train,5.12,30.79,4.75,32.42,0.171,39.87
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_192.jpg,Viral diseases White tail disease,train,5.65,30.81,2.98,28.45,0.072,57.97
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_195.jpg,Viral diseases White tail disease,train,5.62,31.21,2.93,31.02,0.173,43.42
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_2.jpg,Viral diseases White tail disease,train,6.52,29.11,3.6,29.1,0.009,64.05
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_20.jpeg,Viral diseases White tail disease,train,5.77,32.57,3.1,29.15,0.015,44.62
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_200.jpg,Viral diseases White tail disease,val,6.11,37.75,3.45,30.58,0.075,43.44
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_202.jpg,Viral diseases White tail disease,train,6.63,33.64,2.93,24.16,0.262,48.65
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_208.jpg,Viral diseases White tail disease,train,5.38,30.2,2.05,39.3,0.174,53.1
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_210.jpg,Viral diseases White tail disease,train,5.65,33.13,3.31,33.4,0.081,54.13
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_213.jpg,Viral diseases White tail disease,train,5.92,28.73,4.19,33.25,0.492,42.87
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_215.jpg,Viral diseases White tail disease,train,4.7,30.64,1.9,28.26,0.474,54.47
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_218.jpg,Viral diseases White tail disease,train,6.84,29.84,2.19,26.06,0.017,46.11
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_22.png,Viral diseases White tail disease,train,5.99,33.31,4.12,31.28,0.119,54.46
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_222.jpg,Viral diseases White tail disease,train,5.51,30.47,3.75,28.54,0.106,34.53
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_23.jpg,Viral diseases White tail disease,train,6.48,31.24,3.79,27.14,0.099,50.51
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_239.jpg,Viral diseases White tail disease,train,6.43,35.36,2.4,32.89,0.05,62.0
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_24.jpg,Viral diseases White tail disease,train,8.39,29.99,2.14,21.22,0.04,36.53
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_241.jpg,Viral diseases White tail disease,train,5.8,31.5,4.03,29.58,0.571,38.86
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_242.jpg,Viral diseases White tail disease,val,6.06,28.6,3.02,27.2,0.104,32.63
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_244.jpg,Viral diseases White tail disease,train,7.25,28.66,4.47,28.15,0.061,36.93
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_26.jpg,Viral diseases White tail disease,train,6.27,32.66,3.82,26.53,0.215,40.2
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_29.jpg,Viral diseases White tail disease,train,6.75,35.04,3.44,24.93,0.644,48.26
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_3.png,Viral diseases White tail disease,train,5.42,26.51,2.93,27.1,0.998,44.31
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_30.jpeg,Viral diseases White tail disease,train,4.65,31.04,1.42,30.93,0.112,27.45
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_31.jpg,Viral diseases White tail disease,train,5.93,33.98,3.36,29.38,0.662,56.81
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_32.png,Viral diseases White tail disease,train,7.28,27.78,5.28,22.32,0.091,30.41
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_34.jpg,Viral diseases White tail disease,train,7.22,30.47,2.99,30.44,0.047,41.71
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_35.jpg,Viral diseases White tail disease,train,7.19,31.48,2.94,25.84,0.796,35.92
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_36.jpg,Viral diseases White tail disease,train,5.47,30.12,2.81,25.37,0.202,65.99
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_37.jpg,Viral diseases White tail disease,train,6.46,32.58,3.15,27.04,0.018,51.72
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_38.jpg,Viral diseases White tail disease,val,6.96,30.35,4.62,26.13,0.185,33.53
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_39.jpg,Viral diseases White tail disease,val,5.78,32.94,3.44,33.18,0.053,56.82
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_4.jpeg,Viral diseases White tail disease,train,6.69,26.69,3.45,25.89,0.195,35.2
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_41.jpg,Viral diseases White tail disease,train,7.0,29.98,3.67,27.59,0.009,52.54
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_45.jpg,Viral diseases White tail disease,train,6.88,28.26,3.22,26.63,0.246,53.93
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_46.jpg,Viral diseases White tail disease,train,5.6,29.72,0.5,36.37,0.048,37.02
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_47.jpg,Viral diseases White tail disease,train,6.91,32.79,1.69,27.43,0.186,62.71
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_48.jpg,Viral diseases White tail disease,train,7.42,32.58,3.3,30.03,0.403,28.11
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_49.jpg,Viral diseases White tail disease,train,5.58,30.02,2.43,26.88,0.616,42.41
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_5.jpg,Viral diseases White tail disease,train,6.82,32.74,3.41,27.99,0.011,39.56
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_50.jpg,Viral diseases White tail disease,train,5.26,31.28,3.84,27.57,0.135,39.65
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_51.jpg,Viral diseases White tail disease,train,7.11,34.08,3.97,31.03,0.252,49.9
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_52.jpg,Viral diseases White tail disease,train,5.89,32.23,3.56,38.8,0.1,44.24
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_53.jpg,Viral diseases White tail disease,val,6.57,33.35,3.49,34.68,0.094,56.98
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_54.jpg,Viral diseases White tail disease,train,6.31,29.35,2.29,29.23,0.001,44.23
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_55.png,Viral diseases White tail disease,val,6.43,30.93,2.93,27.7,0.064,37.09
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_57.jpg,Viral diseases White tail disease,train,6.15,33.14,3.36,37.03,0.215,46.61
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_6.jpg,Viral diseases White tail disease,train,6.35,33.48,3.67,30.49,0.053,33.71
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_60.jpg,Viral diseases White tail disease,val,6.44,30.56,2.62,29.43,0.334,48.34
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_61.jpg,Viral diseases White tail disease,train,5.62,30.35,2.85,32.27,0.104,49.51
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_62.jpg,Viral diseases White tail disease,train,6.73,34.04,2.46,29.23,0.376,63.34
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_63.jpg,Viral diseases White tail disease,train,6.7,28.72,3.05,28.14,0.58,55.82
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_67.jpg,Viral diseases White tail disease,train,6.18,32.02,0.85,22.75,0.564,23.13
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_70.jpg,Viral diseases White tail disease,train,6.27,28.6,3.74,30.87,0.108,59.12
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_71.jpg,Viral diseases White tail disease,train,5.62,35.25,3.65,25.08,0.04,53.87
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_72.jpg,Viral diseases White tail disease,train,4.81,31.26,2.7,28.39,0.178,50.79
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_74.jpg,Viral diseases White tail disease,train,4.78,32.3,2.98,30.25,0.646,35.22
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_75.jpg,Viral diseases White tail disease,train,4.24,29.88,3.18,27.21,0.115,49.63
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_76.jpg,Viral diseases White tail disease,train,6.84,29.45,2.19,34.04,0.146,42.54
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_8.jpg,Viral diseases White tail disease,train,7.69,32.13,2.83,25.75,0.067,52.45
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Viral diseases White tail disease\Viral diseases White tail disease_81.jpg,Viral diseases White tail disease,train,6.03,29.47,2.55,34.06,0.145,30.74
