pond_id,species,ph,do_mgL,temp_C,ammonia_mgL,salinity_ppt,turbidity_ntu,water_quality_status,is_synthetic,split
pond_05462,shrimp,7.33,5.58,26.9,0.208,17.91,65.2,Critical,True,train
pond_05463,shrimp,9.23,1.52,33.5,0.201,22.24,14.0,Critical,True,test
pond_05464,shrimp,8.2,5.46,32.0,0.283,16.86,54.4,Poor,True,train
pond_05465,shrimp,8.4,7.12,26.9,0.0,23.15,16.4,Acceptable,True,train
pond_05466,shrimp,8.84,3.85,27.8,0.383,13.75,69.6,Critical,True,train
pond_05467,shrimp,8.31,5.96,30.4,0.079,10.39,50.9,Optimal,True,test
pond_05468,shrimp,8.49,3.4,28.8,0.331,15.32,59.3,Poor,True,train
pond_05469,shrimp,8.03,5.23,30.7,0.0,19.54,26.0,Optimal,True,train
pond_05470,shrimp,8.37,4.67,28.7,0.405,21.73,83.6,Critical,True,train
pond_05471,shrimp,7.98,5.49,32.9,0.402,25.03,80.0,Critical,True,train
pond_05472,shrimp,7.99,5.09,29.5,0.193,18.6,48.6,Critical,True,train
pond_05473,shrimp,8.06,4.47,34.8,0.436,21.14,63.5,Critical,True,train
pond_05474,shrimp,7.8,5.92,30.8,0.0,24.53,34.0,Optimal,True,test
pond_05475,shrimp,8.25,5.26,26.5,0.0,12.71,14.6,Acceptable,True,train
pond_05476,shrimp,8.25,3.51,34.1,0.324,15.84,55.9,Critical,True,train
pond_05477,shrimp,8.41,2.81,31.9,0.122,32.24,21.6,Critical,True,val
pond_05478,shrimp,8.32,4.21,30.3,0.405,21.71,66.2,Critical,True,val
pond_05479,shrimp,9.0,6.72,30.9,0.0,19.81,61.0,Acceptable,True,test
pond_05480,shrimp,8.53,6.42,26.9,0.013,21.92,44.7,Acceptable,True,val
pond_05481,shrimp,7.9,4.63,25.5,0.261,9.65,43.6,Critical,True,train
pond_05482,shrimp,8.23,6.78,29.4,0.159,13.44,59.8,Poor,True,train
pond_05483,shrimp,8.71,4.44,32.5,0.239,11.43,45.5,Critical,True,train
pond_05484,shrimp,7.53,5.56,30.4,0.015,19.3,31.9,Optimal,True,train
pond_05485,shrimp,9.01,4.36,33.3,0.0,14.97,9.7,Poor,True,train
pond_05486,shrimp,7.61,4.51,32.4,0.195,17.52,59.2,Critical,True,train
pond_05487,shrimp,8.45,2.39,29.5,0.284,15.29,47.3,Critical,True,train
pond_05488,shrimp,8.0,5.42,32.1,0.362,8.05,95.1,Critical,True,train
pond_05489,shrimp,7.97,1.18,32.8,0.433,21.87,38.1,Critical,True,val
pond_05490,shrimp,7.35,6.07,29.3,0.122,7.31,46.0,Acceptable,True,train
pond_05491,shrimp,8.45,5.05,29.0,0.139,13.0,46.5,Poor,True,train
pond_05492,shrimp,7.36,5.72,29.8,0.157,9.76,53.0,Poor,True,train
pond_05493,shrimp,7.28,6.44,24.2,0.0,12.16,20.7,Poor,True,val
pond_05494,shrimp,8.58,5.88,30.1,0.018,18.11,38.5,Optimal,True,train
pond_05495,shrimp,8.89,4.39,31.1,0.09,23.79,56.6,Poor,True,test
pond_05496,shrimp,7.67,5.05,29.8,0.031,8.41,33.3,Acceptable,True,train
pond_05497,shrimp,8.5,5.08,30.3,0.145,13.94,55.8,Poor,True,val
pond_05498,shrimp,8.4,7.08,29.4,0.0,7.38,41.9,Acceptable,True,val
pond_05499,shrimp,7.95,6.72,25.1,0.0,13.67,48.0,Acceptable,True,train
pond_05500,shrimp,8.67,2.22,33.2,0.417,17.4,63.0,Critical,True,train
pond_05501,shrimp,7.92,4.34,28.7,0.009,21.22,35.5,Optimal,True,test
pond_05502,shrimp,8.26,5.89,28.1,0.0,5.35,11.0,Acceptable,True,train
pond_05503,shrimp,7.37,5.5,32.5,0.0,20.03,34.7,Acceptable,True,val
pond_05504,shrimp,7.39,3.35,31.7,0.0,11.65,23.5,Acceptable,True,val
pond_05505,shrimp,8.58,7.32,30.1,0.0,10.31,0.0,Acceptable,True,train
pond_05506,shrimp,8.28,4.55,31.2,0.0,17.37,37.9,Optimal,True,train
pond_05507,shrimp,7.93,6.0,27.0,0.047,20.45,44.0,Optimal,True,train
pond_05508,shrimp,8.95,3.34,29.3,0.291,16.45,60.4,Critical,True,test
pond_05509,shrimp,8.95,5.36,32.3,0.0,10.99,17.2,Acceptable,True,train
pond_05510,shrimp,8.22,4.67,28.0,0.076,16.44,41.8,Optimal,True,train
pond_05511,shrimp,7.27,4.5,27.3,0.196,13.01,62.6,Critical,True,train
pond_05512,shrimp,7.94,4.37,29.7,0.132,20.32,28.5,Poor,True,train
pond_05513,shrimp,7.58,6.4,29.7,0.037,22.91,50.7,Optimal,True,val
pond_05514,shrimp,8.04,4.97,30.9,0.203,22.56,72.0,Critical,True,train
pond_05515,shrimp,7.53,4.56,26.5,0.0,16.89,2.8,Acceptable,True,train
pond_05516,shrimp,7.4,5.69,23.9,0.052,23.17,45.5,Poor,True,test
pond_05517,shrimp,6.87,5.94,31.5,0.143,11.38,63.3,Poor,True,train
pond_05518,shrimp,8.08,5.17,27.1,0.107,26.81,33.0,Acceptable,True,train
pond_05519,shrimp,6.85,5.84,28.2,0.133,11.35,67.7,Poor,True,val
pond_05520,shrimp,7.84,7.08,24.7,0.058,5.83,52.7,Poor,True,val
pond_05521,shrimp,8.35,0.1,31.8,0.708,24.51,75.4,Critical,True,train
pond_05522,shrimp,7.64,6.11,30.3,0.057,13.09,51.6,Optimal,True,test
pond_05523,shrimp,7.46,3.59,30.2,0.406,17.64,77.1,Critical,True,val
pond_05524,shrimp,7.97,4.19,30.2,0.128,11.33,46.0,Poor,True,train
pond_05525,shrimp,7.59,7.88,25.0,0.0,30.0,12.6,Poor,True,train
pond_05526,shrimp,8.09,7.13,27.3,0.0,27.02,27.4,Acceptable,True,test
pond_05527,shrimp,7.48,5.66,28.5,0.185,25.51,60.4,Critical,True,test
pond_05528,shrimp,7.95,6.12,27.9,0.128,17.49,60.0,Critical,True,train
pond_05529,shrimp,7.83,6.14,28.9,0.0,22.39,33.8,Optimal,True,train
pond_05530,shrimp,7.99,6.37,30.0,0.266,16.71,76.1,Critical,True,train
pond_05531,shrimp,8.82,6.07,31.7,0.023,23.17,32.9,Acceptable,True,val
pond_05532,shrimp,8.1,5.82,26.2,0.018,14.74,49.2,Acceptable,True,train
pond_05533,shrimp,8.25,3.92,29.5,0.164,25.72,48.7,Critical,True,val
pond_05534,shrimp,7.69,4.07,31.1,0.019,14.47,13.4,Optimal,True,train
pond_05535,shrimp,8.11,5.51,27.5,0.033,15.09,37.8,Optimal,True,test
pond_05536,shrimp,7.86,4.85,29.1,0.423,14.43,87.6,Critical,True,val
pond_05537,shrimp,8.01,3.31,30.5,0.123,18.06,21.6,Poor,True,train
pond_05538,shrimp,8.32,5.32,29.5,0.15,14.86,52.5,Poor,True,train
pond_05539,shrimp,7.75,2.51,31.0,0.197,19.68,16.9,Critical,True,train
pond_05540,shrimp,7.8,4.85,29.7,0.0,14.35,21.3,Optimal,True,test
pond_05541,shrimp,7.76,5.17,28.8,0.0,21.35,11.7,Optimal,True,train
pond_05542,shrimp,7.75,5.64,26.9,0.228,25.35,58.8,Critical,True,train
pond_05543,shrimp,8.09,5.67,30.0,0.0,17.43,22.6,Optimal,True,train
pond_05544,shrimp,7.82,5.6,29.7,0.283,29.2,65.3,Critical,True,test
pond_05545,shrimp,8.75,8.06,27.3,0.0,23.2,29.4,Acceptable,True,train
pond_05546,shrimp,9.34,3.83,30.8,0.215,28.76,42.6,Critical,True,test
pond_05547,shrimp,7.72,4.37,32.3,0.294,16.66,48.2,Critical,True,train
pond_05548,shrimp,8.15,5.45,28.0,0.0,7.86,7.7,Acceptable,True,train
pond_05549,shrimp,8.52,5.44,27.9,0.025,13.12,44.1,Optimal,True,test
pond_05550,shrimp,7.87,3.74,27.8,0.217,13.68,47.0,Critical,True,train
pond_05551,shrimp,7.5,4.39,25.8,0.184,11.76,62.8,Critical,True,train
pond_05552,shrimp,8.87,3.61,33.9,0.19,4.92,20.8,Critical,True,train
pond_05553,shrimp,8.34,3.18,28.5,0.09,22.64,23.7,Acceptable,True,train
pond_05554,shrimp,8.16,4.91,27.6,0.285,6.77,53.2,Critical,True,train
pond_05555,shrimp,8.73,4.7,27.0,0.277,22.11,68.2,Poor,True,test
pond_05556,shrimp,8.39,4.68,28.6,0.004,29.02,28.1,Acceptable,True,test
pond_05557,shrimp,7.98,6.58,28.0,0.0,12.72,15.3,Acceptable,True,train
pond_05558,shrimp,7.51,2.64,32.7,0.135,19.13,33.7,Poor,True,train
pond_05559,shrimp,7.75,6.59,26.8,0.0,14.81,19.7,Acceptable,True,test
pond_05560,shrimp,8.6,5.04,26.1,0.183,21.55,48.0,Critical,True,train
pond_05561,shrimp,8.34,3.93,30.7,0.0,10.43,18.4,Optimal,True,test
pond_05562,shrimp,7.91,5.42,29.3,0.14,16.28,59.5,Acceptable,True,val
pond_05563,shrimp,8.88,4.6,29.0,0.206,23.17,44.3,Critical,True,val
pond_05564,shrimp,7.92,3.39,30.7,0.446,16.73,60.1,Critical,True,train
pond_05565,shrimp,8.49,4.27,29.8,0.0,8.04,0.0,Acceptable,True,train
pond_05566,shrimp,8.11,2.7,29.4,0.0,23.83,4.8,Poor,True,train
pond_05567,shrimp,8.97,6.1,26.4,0.125,9.87,65.9,Poor,True,train
pond_05568,shrimp,8.38,2.08,25.8,0.166,17.43,25.6,Critical,True,train
pond_05569,shrimp,8.02,6.29,28.0,0.0,20.2,10.7,Optimal,True,train
pond_05570,shrimp,7.91,6.19,27.1,0.0,17.66,35.9,Optimal,True,val
pond_05571,shrimp,7.99,6.56,30.1,0.0,30.96,44.8,Acceptable,True,train
pond_05572,shrimp,7.64,8.5,25.5,0.0,21.04,36.8,Acceptable,True,train
pond_05573,shrimp,7.32,6.19,28.5,0.0,15.89,49.4,Optimal,True,train
pond_05574,shrimp,8.15,4.15,29.1,0.246,20.31,46.7,Critical,True,train
pond_05575,shrimp,7.73,7.43,29.4,0.0,18.15,45.6,Optimal,True,train
pond_05576,shrimp,7.73,3.13,30.4,0.388,17.24,67.0,Critical,True,train
pond_05577,shrimp,7.96,2.71,28.8,0.238,18.34,39.7,Critical,True,train
pond_05578,shrimp,8.03,7.42,28.0,0.0,14.61,39.1,Optimal,True,val
pond_05579,shrimp,8.0,4.78,32.2,0.17,18.17,56.1,Critical,True,train
pond_05580,shrimp,8.87,2.74,28.8,0.422,14.22,51.1,Critical,True,train
pond_05581,shrimp,8.33,2.32,32.6,0.115,6.57,21.9,Poor,True,train
pond_05582,shrimp,9.05,5.66,28.8,0.0,23.27,38.2,Acceptable,True,train
pond_05583,shrimp,7.78,3.77,29.5,0.328,13.89,48.8,Critical,True,train
pond_05584,shrimp,8.39,4.01,29.2,0.0,17.78,28.3,Acceptable,True,test
pond_05585,shrimp,7.81,7.02,30.0,0.0,12.82,29.2,Acceptable,True,val
pond_05586,shrimp,7.72,7.63,28.6,0.0,12.98,12.2,Optimal,True,train
pond_05587,shrimp,9.07,4.92,29.7,0.0,11.29,0.0,Poor,True,train
pond_05588,shrimp,7.62,3.7,32.9,0.203,22.22,32.5,Critical,True,train
pond_05589,shrimp,6.88,5.25,31.8,0.0,23.54,42.5,Acceptable,True,train
pond_05590,shrimp,7.65,3.49,31.8,0.0,17.14,18.1,Acceptable,True,test
pond_05591,shrimp,7.0,2.93,26.5,0.387,14.05,67.6,Critical,True,train
pond_05592,shrimp,7.52,2.19,26.9,0.198,7.69,19.1,Critical,True,train
pond_05593,shrimp,7.57,4.58,30.0,0.235,21.37,58.3,Critical,True,train
pond_05594,shrimp,8.02,5.4,31.2,0.08,13.28,48.4,Acceptable,True,val
pond_05595,shrimp,6.98,5.13,28.4,0.289,10.86,83.5,Critical,True,test
pond_05596,shrimp,8.6,6.19,28.0,0.036,17.16,50.8,Optimal,True,val
pond_05597,shrimp,7.06,5.06,32.6,0.0,15.16,11.1,Acceptable,True,train
pond_05598,shrimp,7.94,6.05,31.0,0.069,8.65,61.1,Optimal,True,test
pond_05599,shrimp,7.84,4.39,31.8,0.298,9.41,74.0,Poor,True,train
pond_05600,shrimp,8.41,5.4,28.5,0.0,18.85,4.6,Acceptable,True,train
pond_05601,shrimp,8.18,5.07,28.4,0.103,13.39,52.8,Optimal,True,train
pond_05602,shrimp,8.59,3.92,31.6,0.282,19.81,57.2,Critical,True,train
pond_05603,shrimp,7.82,3.07,28.9,0.068,17.81,35.7,Acceptable,True,train
pond_05604,shrimp,7.77,6.57,28.2,0.0,22.76,0.0,Optimal,True,train
pond_05605,shrimp,8.21,4.89,27.5,0.045,12.42,34.1,Optimal,True,val
pond_05606,shrimp,8.51,4.58,28.4,0.0,18.28,28.4,Optimal,True,val
pond_05607,shrimp,8.41,3.63,31.4,0.419,20.51,70.6,Critical,True,train
pond_05608,shrimp,8.16,4.1,26.2,0.191,13.56,38.2,Critical,True,train
pond_05609,shrimp,8.12,4.32,30.9,0.0,23.2,31.8,Optimal,True,train
pond_05610,shrimp,7.98,5.84,27.9,0.0,7.84,28.3,Acceptable,True,train
pond_05611,shrimp,8.2,4.08,29.0,0.098,12.42,46.5,Optimal,True,test
pond_05612,shrimp,9.02,6.13,29.2,0.0,7.63,41.1,Poor,True,train
pond_05613,shrimp,7.88,4.49,29.0,0.0,12.95,24.2,Optimal,True,train
pond_05614,shrimp,7.82,3.13,28.9,0.257,16.15,45.3,Critical,True,val
pond_05615,shrimp,7.78,6.72,28.5,0.0,21.57,28.9,Optimal,True,test
pond_05616,shrimp,8.19,5.38,28.2,0.0,16.15,0.0,Acceptable,True,train
pond_05617,shrimp,6.94,5.04,32.4,0.236,13.73,53.4,Critical,True,val
pond_05618,shrimp,7.93,5.85,29.6,0.051,8.48,51.5,Acceptable,True,test
pond_05619,shrimp,8.44,3.74,29.2,0.247,10.32,44.0,Critical,True,train
pond_05620,shrimp,7.74,4.56,28.1,0.069,18.71,31.2,Optimal,True,train
pond_05621,shrimp,8.09,6.29,28.6,0.0,21.85,38.6,Optimal,True,test
pond_05622,shrimp,9.05,7.39,28.1,0.0,14.69,56.4,Acceptable,True,train
pond_05623,shrimp,8.17,4.42,31.2,0.008,23.66,27.4,Optimal,True,val
pond_05624,shrimp,6.88,4.5,27.8,0.332,11.78,57.2,Critical,True,train
pond_05625,shrimp,7.3,8.17,24.6,0.0,14.85,10.5,Poor,True,train
pond_05626,shrimp,7.87,4.01,29.6,0.147,15.32,43.4,Poor,True,train
pond_05627,shrimp,7.6,5.36,28.9,0.009,25.41,40.5,Optimal,True,train
pond_05628,shrimp,8.05,4.64,28.2,0.311,17.74,60.1,Critical,True,train
pond_05629,shrimp,7.85,4.58,31.5,0.055,7.11,21.6,Acceptable,True,train
pond_05630,shrimp,8.58,5.31,23.5,0.0,22.23,23.8,Poor,True,train
pond_05631,shrimp,7.45,3.4,33.0,0.033,27.15,12.1,Poor,True,train
pond_05632,shrimp,7.9,3.41,31.8,0.202,15.63,28.7,Critical,True,train
pond_05633,shrimp,8.11,5.97,28.1,0.008,12.07,45.1,Optimal,True,test
pond_05634,shrimp,8.17,5.27,28.5,0.0,21.75,4.0,Acceptable,True,train
pond_05635,shrimp,8.07,5.55,30.6,0.0,27.8,31.1,Acceptable,True,train
pond_05636,shrimp,6.79,3.49,30.7,0.251,21.67,52.2,Critical,True,val
pond_05637,shrimp,8.04,4.93,28.1,0.173,8.07,37.9,Critical,True,train
pond_05638,shrimp,7.92,6.52,25.9,0.0,21.15,41.5,Acceptable,True,train
pond_05639,shrimp,8.43,4.56,34.2,0.0,19.22,9.9,Acceptable,True,val
pond_05640,shrimp,8.36,2.49,31.6,0.392,11.75,38.0,Critical,True,train
pond_05641,shrimp,8.12,5.09,29.8,0.0,24.09,40.6,Optimal,True,train
pond_05642,shrimp,8.16,3.72,29.9,0.161,19.41,36.7,Poor,True,train
pond_05643,shrimp,8.68,5.52,30.9,0.0,24.23,43.1,Optimal,True,train
pond_05644,shrimp,8.58,6.59,31.1,0.0,11.16,33.8,Optimal,True,train
pond_05645,shrimp,8.14,2.92,24.9,0.084,19.19,30.9,Poor,True,test
pond_05646,shrimp,9.07,4.22,28.7,0.0,12.08,19.2,Acceptable,True,train
pond_05647,shrimp,7.69,5.39,28.5,0.179,18.36,59.5,Critical,True,train
pond_05648,shrimp,7.41,4.89,29.1,0.0,25.12,15.5,Optimal,True,val
pond_05649,shrimp,7.99,5.47,31.2,0.111,9.15,43.2,Acceptable,True,train
pond_05650,shrimp,7.81,5.97,25.6,0.092,9.47,76.3,Acceptable,True,test
pond_05651,shrimp,6.77,4.97,26.5,0.222,22.26,62.0,Critical,True,test
pond_05652,shrimp,7.67,3.98,28.0,0.212,16.92,50.2,Critical,True,train
pond_05653,shrimp,8.17,3.28,29.8,0.24,23.44,45.0,Critical,True,train
pond_05654,shrimp,7.97,3.41,31.3,0.179,12.56,37.4,Critical,True,train
pond_05655,shrimp,7.61,3.14,33.1,0.025,17.28,22.0,Acceptable,True,val
pond_05656,shrimp,8.02,5.43,28.9,0.0,20.78,34.9,Optimal,True,test
pond_05657,shrimp,8.06,4.11,31.3,0.239,18.16,51.5,Poor,True,val
pond_05658,shrimp,8.36,3.59,31.1,0.169,7.16,47.8,Critical,True,test
pond_05659,shrimp,7.68,3.26,30.7,0.355,32.52,55.8,Critical,True,train
pond_05660,shrimp,8.44,3.97,29.4,0.266,18.17,64.4,Critical,True,val
pond_05661,shrimp,7.45,4.36,28.6,0.141,9.63,36.8,Critical,True,train
pond_05662,shrimp,7.75,4.54,27.2,0.127,18.73,43.8,Poor,True,train
pond_05663,shrimp,8.85,6.29,27.0,0.0,19.36,2.0,Poor,True,train
pond_05664,shrimp,7.49,6.23,30.3,0.282,22.47,85.1,Critical,True,train
pond_05665,shrimp,7.67,3.42,29.4,0.104,22.1,31.7,Acceptable,True,train
pond_05666,shrimp,7.37,6.39,28.6,0.029,15.82,53.0,Optimal,True,train
pond_05667,shrimp,7.59,5.23,31.0,0.064,7.53,31.7,Acceptable,True,train
pond_05668,shrimp,8.07,5.14,29.1,0.0,19.54,31.2,Optimal,True,train
pond_05669,shrimp,8.35,7.18,27.5,0.0,7.97,35.3,Acceptable,True,train
pond_05670,shrimp,7.99,4.76,28.9,0.0,23.68,15.1,Optimal,True,train
pond_05671,shrimp,7.84,4.79,31.3,0.0,12.97,0.0,Acceptable,True,train
pond_05672,shrimp,7.38,5.56,27.2,0.284,20.49,63.2,Critical,True,train
pond_05673,shrimp,7.64,4.73,30.0,0.163,13.39,50.9,Poor,True,train
pond_05674,shrimp,7.23,5.38,29.4,0.0,14.29,21.7,Acceptable,True,train
pond_05675,shrimp,8.37,5.31,27.8,0.028,12.59,49.0,Optimal,True,train
pond_05676,shrimp,8.4,5.54,28.9,0.121,20.94,56.5,Acceptable,True,train
pond_05677,shrimp,7.98,4.94,26.0,0.018,13.58,26.1,Acceptable,True,train
pond_05678,shrimp,8.22,3.97,29.7,0.193,21.23,48.2,Critical,True,train
pond_05679,shrimp,8.44,4.81,26.5,0.207,13.73,60.1,Poor,True,train
pond_05680,shrimp,8.05,3.72,31.9,0.0,15.73,11.2,Acceptable,True,train
pond_05681,shrimp,8.7,6.07,29.3,0.056,17.2,50.7,Optimal,True,train
pond_05682,shrimp,7.49,4.59,28.2,0.121,17.85,47.3,Acceptable,True,train
pond_05683,shrimp,7.83,4.89,32.1,0.285,11.92,77.6,Critical,True,train
pond_05684,shrimp,7.77,5.74,27.2,0.152,20.87,51.1,Poor,True,train
pond_05685,shrimp,8.32,4.72,27.9,0.098,15.51,31.8,Optimal,True,train
pond_05686,shrimp,7.28,7.47,25.5,0.0,19.99,34.1,Acceptable,True,train
pond_05687,shrimp,8.72,4.9,32.4,0.347,16.91,80.5,Critical,True,train
pond_05688,shrimp,8.28,3.68,33.6,0.167,20.23,32.9,Critical,True,train
pond_05689,shrimp,8.88,5.71,25.8,0.013,14.74,51.7,Poor,True,train
pond_05690,shrimp,7.98,5.4,27.7,0.02,12.66,35.2,Optimal,True,train
pond_05691,shrimp,7.72,2.92,29.7,0.376,19.35,61.6,Critical,True,train
pond_05692,shrimp,8.33,4.12,28.4,0.221,14.28,62.6,Critical,True,val
pond_05693,shrimp,8.52,5.37,29.4,0.153,25.02,39.5,Poor,True,train
pond_05694,shrimp,7.64,2.97,29.2,0.147,17.37,31.9,Critical,True,train
pond_05695,shrimp,7.0,3.66,30.4,0.147,9.45,31.4,Critical,True,train
pond_05696,shrimp,7.09,4.91,27.4,0.0,13.78,5.5,Acceptable,True,train
pond_05697,shrimp,8.13,8.17,29.9,0.0,11.5,42.0,Optimal,True,train
pond_05698,shrimp,8.77,6.28,27.0,0.105,22.9,41.6,Acceptable,True,train
pond_05699,shrimp,7.35,6.36,28.6,0.0,21.25,23.7,Optimal,True,test
pond_05700,shrimp,7.86,4.88,25.7,0.0,16.66,3.3,Acceptable,True,test
pond_05701,shrimp,7.83,5.48,28.6,0.147,18.6,44.1,Poor,True,train
pond_05702,shrimp,8.96,3.03,28.2,0.244,16.52,46.7,Critical,True,train
pond_05703,shrimp,9.13,3.84,31.6,0.248,21.73,47.9,Critical,True,train
pond_05704,shrimp,8.21,5.44,29.4,0.0,19.86,20.2,Optimal,True,train
pond_05705,shrimp,8.45,3.03,29.8,0.232,20.85,47.9,Critical,True,test
pond_05706,shrimp,8.44,5.29,29.5,0.034,15.94,36.4,Optimal,True,train
pond_05707,shrimp,7.36,6.65,24.8,0.014,13.53,57.3,Poor,True,test
pond_05708,shrimp,8.35,5.28,25.1,0.0,20.66,20.5,Acceptable,True,train
pond_05709,shrimp,7.49,3.99,28.8,0.214,25.53,63.0,Critical,True,train
pond_05710,shrimp,7.91,3.77,30.1,0.438,23.08,70.2,Critical,True,train
pond_05711,shrimp,8.57,4.52,29.0,0.027,25.7,42.3,Optimal,True,train
pond_05712,shrimp,8.04,4.94,27.6,0.237,17.89,48.1,Critical,True,test
pond_05713,shrimp,8.55,5.56,29.0,0.087,11.67,55.7,Optimal,True,train
pond_05714,shrimp,8.65,4.35,28.8,0.019,12.15,19.5,Optimal,True,train
pond_05715,shrimp,7.12,6.26,31.2,0.0,24.59,30.3,Acceptable,True,train
pond_05716,shrimp,6.91,6.28,31.1,0.0,6.76,43.7,Poor,True,train
pond_05717,shrimp,8.58,5.42,28.3,0.292,25.28,80.5,Critical,True,train
pond_05718,shrimp,8.6,4.42,29.4,0.0,12.67,16.1,Optimal,True,val
pond_05719,shrimp,8.13,3.99,30.1,0.366,27.58,72.8,Critical,True,train
pond_05720,shrimp,8.2,4.93,30.4,0.0,16.61,36.1,Optimal,True,train
pond_05721,shrimp,8.45,4.4,33.1,0.146,20.97,39.3,Poor,True,train
pond_05722,shrimp,8.44,4.58,29.4,0.233,30.12,64.4,Critical,True,train
pond_05723,shrimp,7.85,3.63,32.1,0.473,15.18,80.4,Critical,True,train
pond_05724,shrimp,8.48,5.92,26.9,0.121,15.09,48.5,Poor,True,train
pond_05725,shrimp,7.83,5.27,28.1,0.256,13.18,63.3,Critical,True,train
pond_05726,shrimp,8.12,5.39,24.8,0.0,11.49,21.6,Acceptable,True,train
pond_05727,shrimp,8.1,4.84,29.8,0.07,15.19,29.4,Optimal,True,train
pond_05728,shrimp,7.57,3.69,30.9,0.017,13.95,13.0,Acceptable,True,val
pond_05729,shrimp,7.63,5.43,23.9,0.0,10.12,29.7,Poor,True,test
pond_05730,shrimp,9.12,4.68,29.9,0.139,15.84,51.3,Poor,True,val
pond_05731,shrimp,7.55,3.75,30.8,0.27,19.47,44.2,Poor,True,train
pond_05732,shrimp,8.18,3.59,30.7,0.494,12.07,74.5,Critical,True,train
pond_05733,shrimp,8.29,6.77,26.9,0.119,16.11,81.1,Poor,True,test
pond_05734,shrimp,7.97,3.87,31.2,0.067,24.74,37.3,Optimal,True,train
pond_05735,shrimp,8.34,7.01,29.5,0.0,9.19,26.4,Optimal,True,train
pond_05736,shrimp,8.16,5.2,30.8,0.139,27.62,63.2,Poor,True,val
pond_05737,shrimp,7.56,3.89,29.2,0.402,13.29,65.3,Critical,True,train
pond_05738,shrimp,8.27,5.96,30.3,0.185,18.1,48.8,Critical,True,val
pond_05739,shrimp,7.73,3.27,31.9,0.339,24.04,54.1,Critical,True,val
pond_05740,shrimp,8.87,7.29,29.1,0.0,25.71,51.0,Acceptable,True,train
pond_05741,shrimp,8.21,4.9,30.1,0.0,19.58,20.2,Optimal,True,train
pond_05742,shrimp,7.65,4.7,32.2,0.0,13.18,15.6,Optimal,True,train
pond_05743,shrimp,8.17,4.92,29.2,0.07,12.69,39.0,Optimal,True,val
pond_05744,shrimp,7.54,5.79,27.0,0.001,13.84,36.0,Optimal,True,train
pond_05745,shrimp,8.13,4.12,31.0,0.122,27.39,45.5,Poor,True,train
pond_05746,shrimp,7.89,2.83,32.7,0.174,14.89,37.4,Critical,True,train
pond_05747,shrimp,7.59,4.43,32.3,0.0,18.78,5.9,Acceptable,True,train
pond_05748,shrimp,7.58,5.6,31.1,0.0,11.26,0.0,Acceptable,True,train
pond_05749,shrimp,9.22,4.78,24.3,0.011,10.64,54.7,Poor,True,train
pond_05750,shrimp,8.05,7.03,28.1,0.0,17.15,26.7,Optimal,True,val
pond_05751,shrimp,7.78,5.87,28.2,0.0,15.21,35.4,Optimal,True,train
pond_05752,shrimp,7.7,4.25,29.6,0.116,15.62,28.8,Acceptable,True,test
pond_05753,shrimp,8.24,3.24,33.2,0.188,8.87,21.7,Critical,True,train
pond_05754,shrimp,7.68,7.69,27.1,0.0,16.6,21.2,Optimal,True,train
pond_05755,shrimp,7.45,4.58,34.4,0.297,25.52,60.4,Critical,True,train
pond_05756,shrimp,7.98,6.4,28.7,0.0,12.31,35.2,Optimal,True,train
pond_05757,shrimp,7.98,4.96,27.8,0.187,21.94,52.7,Critical,True,train
pond_05758,shrimp,7.79,4.96,31.4,0.169,0.0,55.4,Critical,True,train
pond_05759,shrimp,7.55,4.66,31.5,0.166,12.59,46.3,Poor,True,train
pond_05760,shrimp,7.8,4.2,30.9,0.199,6.49,56.0,Critical,True,train
pond_05761,shrimp,7.77,5.39,27.8,0.171,23.8,40.3,Critical,True,train
pond_05762,shrimp,7.7,5.83,30.6,0.031,21.83,67.3,Optimal,True,train
pond_05763,shrimp,8.14,7.34,27.2,0.032,11.31,56.5,Optimal,True,train
pond_05764,shrimp,9.11,4.98,27.7,0.231,18.59,59.1,Critical,True,train
pond_05765,shrimp,8.67,3.28,29.3,0.092,23.61,21.2,Acceptable,True,val
pond_05766,shrimp,8.97,7.26,27.7,0.0,24.46,45.3,Acceptable,True,train
pond_05767,shrimp,7.72,6.16,31.8,0.0,14.77,3.3,Acceptable,True,train
pond_05768,shrimp,8.84,5.63,28.2,0.264,4.85,68.0,Critical,True,train
pond_05769,shrimp,8.11,7.08,29.0,0.0,12.06,27.5,Optimal,True,val
pond_05770,shrimp,8.49,5.72,27.6,0.0,21.21,30.3,Optimal,True,train
pond_05771,shrimp,8.23,3.09,31.8,0.074,28.54,12.7,Poor,True,test
pond_05772,shrimp,7.83,3.63,28.0,0.14,16.7,39.3,Poor,True,train
pond_05773,shrimp,8.36,2.53,32.0,0.252,13.66,34.6,Poor,True,test
pond_05774,shrimp,8.24,4.16,31.9,0.492,30.2,76.5,Critical,True,train
pond_05775,shrimp,7.12,4.51,28.5,0.211,19.23,57.2,Critical,True,train
pond_05776,shrimp,7.94,4.09,29.6,0.145,10.25,29.7,Poor,True,train
pond_05777,shrimp,8.44,4.96,28.5,0.0,16.35,6.7,Optimal,True,train
pond_05778,shrimp,8.14,5.5,30.7,0.0,22.5,0.0,Acceptable,True,train
pond_05779,shrimp,8.23,4.26,29.1,0.009,16.61,19.5,Optimal,True,test
