image_path,label,species,split_x,is_augmented,fold,split_y,ph,temperature,dissolved_oxygen,salinity,ammonia,turbidity,temp_do_ratio,ammonia_toxicity_index,stress_score
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_245.jpg,Parasitic diseases,fish,train,True,4,val,7.26,32.86,4.2,25.66,0.046,43.75,7.8237908957359625,0.11002348119362021,0.796
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_247.jpg,Parasitic diseases,fish,train,True,1,train,5.78,31.28,4.51,23.83,0.459,47.03,6.935683069438872,0.03460504523301727,2.799
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_248.jpg,Parasitic diseases,fish,train,True,1,,,,,,,,,,
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_25.jpg,Parasitic diseases,fish,train,True,3,val,5.83,36.22,2.16,33.84,0.241,26.1,16.768440886847745,0.023606167255424464,2.617
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_254.jpg,Parasitic diseases,fish,train,True,4,train,6.91,34.73,1.7,21.57,0.358,40.12,20.429291592402397,0.4042479267937497,2.899
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_255.jpg,Parasitic diseases,fish,train,True,4,train,5.99,29.48,3.45,29.88,0.098,44.74,8.544902768397773,0.011293109683320706,1.6099999999999999
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_257.jpg,Parasitic diseases,fish,train,True,1,train,5.99,34.55,3.35,26.71,0.14,56.18,10.31340204954612,0.018907585751053033,1.8079999999999998
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_258.jpg,Parasitic diseases,fish,train,True,4,val,6.18,29.9,3.28,27.25,0.194,46.83,9.115825866384554,0.03511825351071625,1.9880000000000002
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_259.jpg,Parasitic diseases,fish,train,True,1,train,5.26,34.44,2.98,23.31,0.322,43.73,11.557008197959066,0.00807196008708398,2.8660000000000005
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_261.jpg,Parasitic diseases,fish,train,True,3,train,6.01,35.27,4.13,27.39,0.308,62.18,8.539930896051102,0.044464782008098364,2.24
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_262.jpg,Parasitic diseases,fish,train,True,0,train,6.3,33.0,3.94,31.69,0.259,50.51,8.375613259864823,0.06821402802415603,2.0140000000000002
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_268.jpg,Parasitic diseases,fish,train,True,2,train,7.18,30.42,2.9,30.45,0.105,46.31,10.48961900131379,0.19337863934520358,1.4460000000000002
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_272.jpg,Parasitic diseases,fish,train,True,0,train,5.82,30.55,1.8,27.27,0.314,45.74,16.972127932622595,0.02535133615480988,3.0200000000000005
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_274.jpg,Parasitic diseases,fish,train,True,0,train,5.47,33.12,4.69,26.71,0.334,50.81,7.061818631516776,0.01305860502484867,2.338
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_276.jpg,Parasitic diseases,fish,train,True,2,train,6.3,30.05,3.64,31.44,0.035,52.48,8.255471825626852,0.008394068559074073,1.208
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_279.jpg,Parasitic diseases,fish,train,True,0,val,6.29,27.54,1.53,34.03,0.057,50.11,17.999882353710106,0.012243308223232737,1.932
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_282.jpg,Parasitic diseases,fish,train,True,2,,,,,,,,,,
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_285.jpg,Parasitic diseases,fish,train,True,3,train,6.82,32.48,3.41,27.22,0.123,57.78,9.524898753962598,0.10557987010113071,1.4729999999999999
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_286.jpg,Parasitic diseases,fish,train,True,3,train,5.59,30.3,3.25,29.72,0.034,51.6,9.323048236774657,0.0016031772334924312,1.534
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_287.jpg,Parasitic diseases,fish,train,True,2,train,4.86,31.36,2.59,33.9,0.03,30.53,12.108061358836453,0.00027261974049542045,1.9349999999999998
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_288.jpg,Parasitic diseases,fish,train,True,3,train,5.4,30.3,2.51,28.05,0.012,28.54,12.07166505312728,0.0003653287625987536,1.7249999999999999
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_29.jpg,Parasitic diseases,fish,train,True,0,train,6.18,33.02,3.08,31.3,0.514,50.86,10.72074441316749,0.1027543412224355,3.3280000000000003
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_290.jpg,Parasitic diseases,fish,train,True,3,train,6.44,34.47,2.3,26.11,0.29,44.88,14.986891361341907,0.11012838554871734,2.588
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_292.jpg,Parasitic diseases,fish,train,True,2,train,6.3,30.44,2.17,23.72,0.324,42.12,14.027585126335824,0.07871357718847788,2.8050000000000006
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_293.jpg,Parasitic diseases,fish,train,True,4,train,6.02,28.66,4.16,33.86,0.331,56.85,6.889406515849722,0.03973417234377172,2.3200000000000003
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_294.jpg,Parasitic diseases,fish,train,True,0,train,5.37,30.39,2.65,20.7,0.313,51.77,11.46788125327829,0.00891938743493607,2.896
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_297.jpg,Parasitic diseases,fish,train,True,4,train,6.77,32.39,3.69,25.54,1.028,63.58,8.777753989826586,0.784267203395304,5.024000000000001
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_298.jpg,Parasitic diseases,fish,train,True,1,,,,,,,,,,
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_299.jpg,Parasitic diseases,fish,train,True,2,train,5.71,28.67,3.58,28.87,0.049,42.71,8.008357518554417,0.0028819322322903565,1.459
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_3.jpg,Parasitic diseases,fish,train,True,2,train,6.36,27.83,4.16,25.55,0.017,41.61,6.689887764692873,0.0043353295808038475,0.9619999999999999
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_30.jpg,Parasitic diseases,fish,train,True,1,val,6.97,28.19,2.62,24.92,0.214,60.06,10.759500917935428,0.22520023560983893,2.029
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_301.jpg,Parasitic diseases,fish,train,True,4,train,6.3,29.55,4.76,29.07,1.156,53.53,6.207970151323212,0.2726310465074956,5.356
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_302.jpg,Parasitic diseases,fish,train,True,2,train,6.04,30.33,4.53,30.16,0.2,38.05,6.695349458389717,0.02660494695121824,1.6789999999999998
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_304.jpg,Parasitic diseases,fish,train,True,1,train,6.95,31.26,1.82,23.57,0.238,57.01,17.175729803682398,0.26523200118409973,2.3709999999999996
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_307.jpg,Parasitic diseases,fish,train,True,3,train,6.97,28.21,3.41,28.98,0.047,62.38,8.272703012601136,0.049494955191908226,1.124
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_309.jpg,Parasitic diseases,fish,train,True,4,train,6.04,29.31,3.77,29.5,0.338,32.19,7.774515186962368,0.04345027305594953,2.459
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_310.jpg,Parasitic diseases,fish,train,True,1,train,6.29,29.59,2.51,25.94,0.04,53.41,11.788797654192614,0.00923134427309449,1.5699999999999998
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_312.jpg,Parasitic diseases,fish,train,True,0,train,5.09,33.43,2.18,28.55,0.032,35.98,15.334792042238337,0.000526436928105701,1.9969999999999999
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_313.jpg,Parasitic diseases,fish,train,True,0,train,5.84,36.01,2.85,24.77,0.363,37.16,12.63504338581268,0.036173433897572375,2.895
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_314.jpg,Parasitic diseases,fish,train,True,0,train,5.1,34.62,3.4,28.77,0.023,66.32,10.182322993167666,0.00040097277935808906,1.592
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_315.jpg,Parasitic diseases,fish,train,True,1,train,5.93,28.16,4.2,30.3,0.289,36.07,6.704745941081093,0.027707062512080414,2.167
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_318.jpg,Parasitic diseases,fish,train,True,3,train,6.36,30.87,2.5,28.66,0.012,56.32,12.347950608197568,0.003394516053165178,1.44
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_319.jpg,Parasitic diseases,fish,train,True,1,train,6.0,31.37,3.12,31.21,0.116,57.49,10.05445495367002,0.014555680000000003,1.778
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_323.jpg,Parasitic diseases,fish,train,True,0,val,7.19,28.63,4.62,28.13,0.163,36.07,6.196956283644408,0.2891138810925078,1.159
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_327.jpg,Parasitic diseases,fish,train,True,3,train,5.27,27.31,3.07,24.57,0.068,49.92,8.895736495972326,0.0013832179119015499,1.8200000000000003
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_328.jpg,Parasitic diseases,fish,train,True,0,train,5.68,32.89,2.51,23.67,0.228,55.8,13.103533452057961,0.014356835087680308,2.505
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_329.jpg,Parasitic diseases,fish,train,True,0,train,6.52,28.56,1.64,29.82,0.365,43.9,17.414527960195365,0.13807373051132474,3.0620000000000003
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_33.jpg,Parasitic diseases,fish,train,True,0,train,6.6,25.48,2.68,37.27,0.415,45.3,9.507427211092494,0.1683865937146715,2.9259999999999997
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_35.jpg,Parasitic diseases,fish,train,True,3,,,,,,,,,,
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_39.jpg,Parasitic diseases,fish,train,True,4,train,7.05,32.99,3.77,30.16,0.37,41.78,8.750639918727007,0.547827754349842,2.2840000000000003
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_41.jpg,Parasitic diseases,fish,train,True,4,train,6.9,28.64,2.8,27.34,0.102,49.02,10.22853489808965,0.09281820742141403,1.5479999999999998
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_47.jpg,Parasitic diseases,fish,train,True,2,,,,,,,,,,
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_48.jpg,Parasitic diseases,fish,train,True,4,train,6.9,33.35,3.6,28.61,0.058,62.48,9.263863155935677,0.06145876417708716,1.132
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_5.jpg,Parasitic diseases,fish,train,True,3,train,7.57,31.1,5.02,33.37,0.186,38.76,6.1952067824566095,0.8596730744942023,1.0590000000000002
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_51.jpg,Parasitic diseases,fish,train,True,4,val,6.92,31.1,3.37,32.73,0.168,29.56,9.228459262732159,0.17383197405028938,1.6350000000000002
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_52.jpg,Parasitic diseases,fish,train,True,4,,,,,,,,,,
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_53.jpg,Parasitic diseases,fish,train,True,1,,,,,,,,,,
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_56.jpg,Parasitic diseases,fish,train,True,3,train,6.44,29.79,2.55,28.56,0.227,34.52,11.682307128207341,0.0745000135497792,2.261
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_58.jpg,Parasitic diseases,fish,train,True,1,train,6.52,26.79,4.25,24.18,0.706,41.74,6.303514579965695,0.25051711750520544,3.643
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_59.jpg,Parasitic diseases,fish,train,True,4,val,6.89,26.97,4.39,26.99,0.139,53.09,6.143493978373626,0.11640073912924545,1.2220000000000002
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_6.jpg,Parasitic diseases,fish,train,True,1,val,5.53,29.38,1.67,27.12,0.043,31.43,17.592709025694457,0.0017123015048676018,2.062
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_61.jpg,Parasitic diseases,fish,train,True,1,train,5.81,31.46,3.03,29.0,0.064,40.99,10.382804017148459,0.005199944203630142,1.6540000000000001
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_63.jpg,Parasitic diseases,fish,train,True,2,train,7.34,31.62,2.96,24.07,0.117,48.16,10.682396343255597,0.32374846553065306,1.428
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_64.jpg,Parasitic diseases,fish,train,True,0,train,5.53,31.41,2.13,25.36,0.182,42.81,14.74640964126929,0.007748173119473957,2.48
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_67.jpg,Parasitic diseases,fish,train,True,2,train,6.81,31.41,3.89,21.53,0.234,49.5,8.07452937138979,0.1898207937660389,1.7760000000000002
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_70.jpg,Parasitic diseases,fish,train,True,0,train,6.3,32.27,1.49,36.4,0.051,55.29,21.657572767968002,0.013134971440425329,1.917
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_72.jpg,Parasitic diseases,fish,train,True,3,train,5.66,36.52,3.3,31.99,1.141,45.43,11.066633131414754,0.07618621616513165,5.926
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_75.jpg,Parasitic diseases,fish,train,True,0,val,5.48,34.69,2.7,34.14,0.247,47.73,12.848100562590506,0.010350497967857709,2.5839999999999996
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_78.jpg,Parasitic diseases,fish,train,True,4,train,7.02,30.56,2.55,20.54,0.578,67.45,11.984266728365771,0.7398457436654277,3.4909999999999997
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_82.jpg,Parasitic diseases,fish,train,True,0,train,5.84,33.84,2.61,34.15,0.066,39.36,12.965467565258372,0.006180651854756757,1.779
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_85.jpg,Parasitic diseases,fish,train,True,2,train,5.98,32.49,3.16,30.51,0.065,42.09,10.28161303287015,0.008067204371157486,1.5679999999999998
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_87.jpg,Parasitic diseases,fish,train,True,3,train,7.33,31.56,1.61,25.92,0.312,32.58,19.602362718243985,0.8420765626377369,2.616
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_9.jpg,Parasitic diseases,fish,train,True,3,val,6.12,33.57,2.46,37.67,0.102,44.69,13.646285990707355,0.018055582515042145,1.8840000000000001
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_90.jpg,Parasitic diseases,fish,train,True,1,,,,,,,,,,
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_93.jpg,Parasitic diseases,fish,train,True,0,train,4.66,27.48,0.6,36.45,0.112,62.01,45.799236679388684,0.0005627230985876313,2.92
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_94.jpg,Parasitic diseases,fish,train,True,4,train,6.61,32.55,4.17,26.84,0.037,36.2,7.805736676890463,0.019625137502935337,0.964
C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\fish\New Dataset\train_split\Parasitic diseases\Parasitic diseases_aug_95.jpg,Parasitic diseases,fish,train,True,3,train,6.6,33.01,3.28,36.71,0.041,36.5,10.063993707336257,0.02155208902795233,1.2500000000000002
